withdrawal_point_id,name,type,lat,lon,city,bank_name,complaint_id,chain_depth,recency_decay,degree_centrality_global,community_size,local_betweenness,community_num_complaints,amount_lost,hour_of_day,bank_match,global_geo_density,community_geo_density,label
108,"HDFC Bank Branch, Junction, Delhi",Branch,28.6463,77.0418,Delhi,HDFC Bank,305,4,0.09905467254675235,0.01564129301355579,31,0.0460727969348659,22,438259.43,19,0,14.914456057654107,0.36192443475531916,0
109,"Bank of Baroda ATM, Airport Road, Delhi",ATM,28.7707,77.0988,Delhi,Bank of Baroda,305,4,0.09905467254675235,0.01564129301355579,31,0.0460727969348659,22,438259.43,19,0,5.594169707997659,0.410068625446234,0
110,"HDFC Bank ATM, Junction, Delhi",ATM,28.6027,77.0511,Delhi,HDFC Bank,305,4,0.09905467254675235,0.01564129301355579,31,0.0460727969348659,22,438259.43,19,0,5.330527721419319,0.003336911661577369,0
111,"ICICI Bank ATM, Old Town, Delhi",ATM,28.7984,77.0018,Delhi,ICICI Bank,305,4,0.09905467254675235,0.01564129301355579,31,0.0460727969348659,22,438259.43,19,0,11.600612354392696,0.00021352080492341484,0
112,"HDFC Bank ATM, Tech Park, Delhi",ATM,28.7506,77.152,Delhi,HDFC Bank,305,4,0.09905467254675235,0.01564129301355579,31,0.0460727969348659,22,438259.43,19,0,2.3702757620395376,0.050357430866566355,0
113,"State Bank of India Branch, Tech Park, Delhi",Branch,28.6635,77.0943,Delhi,State Bank of India,305,4,0.09905467254675235,0.01564129301355579,31,0.0460727969348659,22,438259.43,19,0,14.687985394344103,11.226603236123362,1
114,"State Bank of India ATM, Industrial Estate, Delhi",ATM,28.6849,77.1997,Delhi,State Bank of India,305,4,0.09905467254675235,0.01564129301355579,31,0.0460727969348659,22,438259.43,19,0,3.311401212805879,8.225076133013065e-06,0
115,"Punjab National Bank ATM, Industrial Estate, Delhi",ATM,28.7955,77.1207,Delhi,Punjab National Bank,305,4,0.09905467254675235,0.01564129301355579,31,0.0460727969348659,22,438259.43,19,1,8.515075737923599,0.7344686764765137,0
116,"Axis Bank ATM, Old Town, Delhi",ATM,28.6558,77.0761,Delhi,Axis Bank,305,4,0.09905467254675235,0.01564129301355579,31,0.0460727969348659,22,438259.43,19,0,14.225338539907034,7.241113508117403,0
117,"Axis Bank ATM, Junction, Delhi",ATM,28.6368,77.0871,Delhi,Axis Bank,305,4,0.09905467254675235,0.01564129301355579,31,0.0460727969348659,22,438259.43,19,0,9.647984570928605,3.005900657946741,0
118,"State Bank of India Branch, Old Town, Delhi",Branch,28.7446,77.1741,Delhi,State Bank of India,305,4,0.09905467254675235,0.01564129301355579,31,0.0460727969348659,22,438259.43,19,0,3.456623169412144,0.032507309096623194,0
119,"Bank of Baroda ATM, Industrial Estate, Delhi",ATM,28.6963,77.0131,Delhi,Bank of Baroda,305,4,0.09905467254675235,0.01564129301355579,31,0.0460727969348659,22,438259.43,19,0,11.20668659016301,0.7210984972694583,0
120,"Punjab National Bank ATM, Central Plaza, Delhi",ATM,28.6787,77.118,Delhi,Punjab National Bank,305,4,0.09905467254675235,0.01564129301355579,31,0.0460727969348659,22,438259.43,19,1,8.951937564985425,4.03987157921394,0
161,"Punjab National Bank ATM, Bus Stand, Hyderabad",ATM,17.4954,78.3905,Hyderabad,Punjab National Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,4.471306931253001,2.0001780108547087,0
162,"HDFC Bank ATM, Civil Lines, Hyderabad",ATM,17.4235,78.4044,Hyderabad,HDFC Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,1.4970837915207134,1.0646796591976269,0
163,"HDFC Bank ATM, Market Yard, Hyderabad",ATM,17.2656,78.4748,Hyderabad,HDFC Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,8.767132789478897,0.18659706007258492,0
164,"Punjab National Bank Branch, Civil Lines, Hyderabad",Branch,17.2728,78.4358,Hyderabad,Punjab National Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,10.278156046196106,0.9370402955734286,0
165,"ICICI Bank Branch, Station Road, Hyderabad",Branch,17.43,78.5884,Hyderabad,ICICI Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,1.0000439092437308,1.0000439037592341,0
166,"Bank of Baroda ATM, Tech Park, Hyderabad",ATM,17.2925,78.4207,Hyderabad,Bank of Baroda,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,1,5.921490826389346,0.6096122520315445,0
167,"HDFC Bank ATM, Industrial Estate, Hyderabad",ATM,17.2991,78.381,Hyderabad,HDFC Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,0.13700467497931662,0.01467449683505155,0
168,"ICICI Bank ATM, Junction, Hyderabad",ATM,17.2948,78.532,Hyderabad,ICICI Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,5.958496981901347,5.296786641624888,0
169,"Bank of Baroda Branch, Civil Lines, Hyderabad",Branch,17.3851,78.4852,Hyderabad,Bank of Baroda,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,1,0.5885077273544551,0.12025541607206679,0
170,"State Bank of India ATM, Central Plaza, Hyderabad",ATM,17.3687,78.4441,Hyderabad,State Bank of India,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,7.970367132079813,1.9658232994253908,0
171,"ICICI Bank ATM, Station Road, Hyderabad",ATM,17.3199,78.5285,Hyderabad,ICICI Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,1.7132789804487616,1.4738264146315558,0
172,"Punjab National Bank ATM, Airport Road, Hyderabad",ATM,17.4263,78.4314,Hyderabad,Punjab National Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,4.56287996603774,3.0064907879785268,0
173,"State Bank of India ATM, Junction, Hyderabad",ATM,17.3896,78.4728,Hyderabad,State Bank of India,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,1.5576846157593698,0.29818216245668383,0
174,"ICICI Bank ATM, Bus Stand, Hyderabad",ATM,17.3696,78.5621,Hyderabad,ICICI Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,0.3210690916143001,0.32087461759483804,0
175,"State Bank of India Branch, Old Town, Hyderabad",Branch,17.363,78.4438,Hyderabad,State Bank of India,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,7.663959204013094,1.9570732198879128,0
176,"State Bank of India ATM, Old Town, Hyderabad",ATM,17.3638,78.4856,Hyderabad,State Bank of India,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,0.8539669072883138,0.3377668975910523,0
177,"Bank of Baroda Branch, Industrial Estate, Hyderabad",Branch,17.4475,78.3755,Hyderabad,Bank of Baroda,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,1,3.1451624815001056,0.06049597320831448,0
178,"State Bank of India ATM, Civil Lines, Hyderabad",ATM,17.3426,78.5995,Hyderabad,State Bank of India,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,7.190123013665877,7.001315070372652,0
179,"Axis Bank ATM, Fort Area, Hyderabad",ATM,17.4736,78.4776,Hyderabad,Axis Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,0.5658929753159759,0.004716605483293287,0
180,"State Bank of India ATM, Sector 12, Hyderabad",ATM,17.3518,78.5482,Hyderabad,State Bank of India,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,0.23283501345488936,0.23026744973819738,0
181,"Bank of Baroda Branch, Airport Road, Hyderabad",Branch,17.2774,78.4308,Hyderabad,Bank of Baroda,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,1,10.357886660745784,1.0016224641765064,0
182,"HDFC Bank ATM, Junction, Hyderabad",ATM,17.4764,78.483,Hyderabad,HDFC Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,0.3168768689687325,0.0014721339378920351,0
183,"State Bank of India ATM, Lake View, Hyderabad",ATM,17.303,78.4989,Hyderabad,State Bank of India,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,3.8327223729784676,2.4119989012972125,0
184,"Punjab National Bank Branch, Station Road, Hyderabad",Branch,17.3189,78.5686,Hyderabad,Punjab National Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,2.370579829863006,1.5625648212599736,0
185,"State Bank of India Branch, Station Road, Hyderabad",Branch,17.4205,78.4037,Hyderabad,State Bank of India,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,1.2734134166471829,0.9700904055811517,0
186,"Bank of Baroda ATM, Sector 12, Hyderabad",ATM,17.4343,78.4664,Hyderabad,Bank of Baroda,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,1,7.585369221143278,0.48578340098291056,0
187,"Axis Bank Branch, Ring Road, Hyderabad",Branch,17.3746,78.4014,Hyderabad,Axis Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,0.5876690484560374,0.1509870828094363,0
188,"HDFC Bank ATM, Industrial Estate, Hyderabad",ATM,17.2818,78.5521,Hyderabad,HDFC Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,10.6847321135277,9.453492041976855,0
189,"Axis Bank ATM, Central Plaza, Hyderabad",ATM,17.4541,78.4308,Hyderabad,Axis Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,3.1779457740657637,0.9227583077785809,0
190,"State Bank of India ATM, Lake View, Hyderabad",ATM,17.3367,78.5076,Hyderabad,State Bank of India,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,1.463693983306394,1.3027868780571934,0
191,"Bank of Baroda Branch, Industrial Estate, Hyderabad",Branch,17.3007,78.496,Hyderabad,Bank of Baroda,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,1,3.937195875767328,2.3070562268312917,0
192,"ICICI Bank ATM, Sector 12, Hyderabad",ATM,17.4481,78.4572,Hyderabad,ICICI Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,5.553329532125808,0.5644138959137264,0
193,"ICICI Bank ATM, Lake View, Hyderabad",ATM,17.3223,78.4586,Hyderabad,ICICI Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,0.633994345172055,0.2480706499563298,0
194,"Axis Bank ATM, Old Town, Hyderabad",ATM,17.4437,78.536,Hyderabad,Axis Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,0.02242619372322893,0.015722161403492856,1
195,"Axis Bank Branch, Fort Area, Hyderabad",Branch,17.4552,78.5232,Hyderabad,Axis Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,0.039066267804346494,0.0009537306135183999,0
196,"HDFC Bank Branch, MG Road, Hyderabad",Branch,17.2953,78.5984,Hyderabad,HDFC Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,6.590134789592536,0.5533325490752237,0
197,"ICICI Bank ATM, Industrial Estate, Hyderabad",ATM,17.4678,78.3906,Hyderabad,ICICI Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,8.71297474443298,0.6363394221986698,0
198,"Axis Bank ATM, Lake View, Hyderabad",ATM,17.2996,78.5757,Hyderabad,Axis Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,5.864310544013164,2.763208506700266,0
199,"HDFC Bank ATM, Junction, Hyderabad",ATM,17.4526,78.4303,Hyderabad,HDFC Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,3.318185883889865,1.0409944986471182,0
200,"Punjab National Bank Branch, Fort Area, Hyderabad",Branch,17.2843,78.4456,Hyderabad,Punjab National Bank,347,4,0.09061930918645322,0.026590198123044837,35,0.023172905525846693,29,481895.83,21,0,8.294174784094414,0.7115536711074851,0
121,"State Bank of India ATM, Fort Area, Chennai",ATM,13.0656,80.3587,Chennai,State Bank of India,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,3.3502082529384176,0.006854046184265858,0
122,"HDFC Bank ATM, Civil Lines, Chennai",ATM,13.0537,80.2015,Chennai,HDFC Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,3.2005973350366426,0.0008870003719656944,0
123,"ICICI Bank ATM, Airport Road, Chennai",ATM,13.1738,80.2175,Chennai,ICICI Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,5.427545036770919,0.7989604631585694,0
124,"Axis Bank ATM, Industrial Estate, Chennai",ATM,12.9824,80.1554,Chennai,Axis Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,0.9758823659885558,1.2034685571758992e-08,0
125,"Punjab National Bank ATM, Old Town, Chennai",ATM,13.0165,80.1672,Chennai,Punjab National Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,1,7.070240694820688,2.3066698971006773e-06,0
126,"Bank of Baroda ATM, Airport Road, Chennai",ATM,12.9701,80.21,Chennai,Bank of Baroda,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,3.0226927485855386,0.0020252796614412924,0
127,"State Bank of India ATM, Ring Road, Chennai",ATM,12.993,80.3114,Chennai,State Bank of India,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,15.038387802449705,1.4130736683442078,0
128,"Punjab National Bank ATM, Junction, Chennai",ATM,13.1306,80.3348,Chennai,Punjab National Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,1,9.605444112519631,3.0000000042932,0
129,"HDFC Bank ATM, Airport Road, Chennai",ATM,13.1593,80.3822,Chennai,HDFC Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,0.09363109352561602,0.03120115384633052,0
130,"State Bank of India ATM, Central Plaza, Chennai",ATM,13.0376,80.3133,Chennai,State Bank of India,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,6.374810495328821,1.5183791961117357,0
131,"Axis Bank Branch, Lake View, Chennai",Branch,13.0103,80.2928,Chennai,Axis Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,11.512924422488972,3.052288735920719,0
132,"Bank of Baroda ATM, Station Road, Chennai",ATM,13.13,80.2231,Chennai,Bank of Baroda,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,10.17652033112118,0.19496168963020433,0
133,"Bank of Baroda ATM, Airport Road, Chennai",ATM,13.1988,80.3385,Chennai,Bank of Baroda,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,0.006661070640591341,0.0022202817824583895,0
134,"ICICI Bank Branch, Fort Area, Chennai",Branch,13.0516,80.2721,Chennai,ICICI Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,2.9861159746266686,0.6018372216743776,0
135,"ICICI Bank ATM, Industrial Estate, Chennai",ATM,13.0635,80.2683,Chennai,ICICI Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,2.7873982947971014,0.126707798636098,0
136,"Axis Bank ATM, Fort Area, Chennai",ATM,13.1767,80.261,Chennai,Axis Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,0.477062325928672,0.07708843308444618,0
137,"HDFC Bank Branch, Market Yard, Chennai",Branch,13.1388,80.3824,Chennai,HDFC Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,0.2938768631829566,0.09765628793490443,0
138,"ICICI Bank Branch, Junction, Chennai",Branch,13.0672,80.3261,Chennai,ICICI Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,8.376183783512621,0.05091078514825864,0
139,"ICICI Bank ATM, Industrial Estate, Chennai",ATM,13.0216,80.375,Chennai,ICICI Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,2.8932309820554334,0.019484557677646414,0
140,"ICICI Bank Branch, Ring Road, Chennai",Branch,13.1428,80.2875,Chennai,ICICI Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,0.5306747278829659,0.09074055429131603,0
141,"Bank of Baroda Branch, Old Town, Chennai",Branch,12.9696,80.3549,Chennai,Bank of Baroda,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,3.3286366195321713,0.012833991719593135,0
142,"HDFC Bank Branch, Ring Road, Chennai",Branch,13.0479,80.2127,Chennai,HDFC Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,2.528937310224438,0.012109212090154479,0
143,"ICICI Bank ATM, Sector 12, Chennai",ATM,12.9651,80.3782,Chennai,ICICI Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,0.6121422693311565,0.00021602979258145854,0
144,"State Bank of India ATM, Lake View, Chennai",ATM,13.0602,80.2839,Chennai,State Bank of India,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,2.9895084337049846,0.16141929185828052,0
145,"HDFC Bank Branch, Fort Area, Chennai",Branch,13.1335,80.2583,Chennai,HDFC Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,4.089812252192185,0.03924225532442203,0
146,"State Bank of India ATM, Civil Lines, Chennai",ATM,13.0159,80.3167,Chennai,State Bank of India,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,11.671802316774626,3.131104067198989,1
147,"ICICI Bank ATM, Junction, Chennai",ATM,13.0955,80.2332,Chennai,ICICI Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,9.391427079698385,0.0008403561950149513,0
148,"Bank of Baroda ATM, Old Town, Chennai",ATM,13.1314,80.2157,Chennai,Bank of Baroda,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,9.40178134157774,0.21237640565705213,0
149,"ICICI Bank ATM, Station Road, Chennai",ATM,13.1358,80.2264,Chennai,ICICI Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,9.83887354176441,0.3221267551351388,0
150,"Bank of Baroda ATM, Ring Road, Chennai",ATM,13.0146,80.2669,Chennai,Bank of Baroda,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,10.578792430366388,5.078662438678222,0
151,"Bank of Baroda ATM, Station Road, Chennai",ATM,13.1625,80.2218,Chennai,Bank of Baroda,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,7.425684289248626,1.0000000046414612,0
152,"ICICI Bank ATM, Civil Lines, Chennai",ATM,12.9661,80.2789,Chennai,ICICI Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,3.0525912327138975,0.11471666352535928,0
153,"ICICI Bank ATM, MG Road, Chennai",ATM,13.0955,80.3181,Chennai,ICICI Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,8.56246706335731,0.29707241155543307,0
154,"HDFC Bank Branch, Station Road, Chennai",Branch,13.1722,80.2885,Chennai,HDFC Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,0.036058008974841065,0.010211232746348484,0
155,"Axis Bank Branch, Junction, Chennai",Branch,13.0445,80.3824,Chennai,Axis Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,4.664024407267574,0.0015079749886085616,0
156,"ICICI Bank Branch, Station Road, Chennai",Branch,13.16,80.2469,Chennai,ICICI Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,3.0061182530114627,0.39342697145341443,0
157,"State Bank of India ATM, Market Yard, Chennai",ATM,12.9985,80.2858,Chennai,State Bank of India,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,10.277263941650425,2.446074595668826,0
158,"ICICI Bank ATM, Ring Road, Chennai",ATM,12.9911,80.3342,Chennai,ICICI Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,13.152369358857202,0.7426133151666081,0
159,"Punjab National Bank ATM, Airport Road, Chennai",ATM,13.0881,80.2588,Chennai,Punjab National Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,1,8.810010984327123,0.0011456997471808673,0
160,"Axis Bank ATM, Industrial Estate, Chennai",ATM,13.1039,80.2536,Chennai,Axis Bank,571,2,0.044181706995565985,0.006777893639207508,22,0.1285714285714286,13,85932.02,8,0,13.112625730317584,0.0012058950398676372,0
81,"Axis Bank ATM, Industrial Estate, Delhi",ATM,28.6971,77.0304,Delhi,Axis Bank,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,1,8.744832749421457,0.2659704348925215,1
82,"Axis Bank ATM, Civil Lines, Delhi",ATM,28.781,77.1916,Delhi,Axis Bank,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,1,3.1738304762381246,1.5154738139924016,0
83,"HDFC Bank ATM, Fort Area, Delhi",ATM,28.6305,77.0613,Delhi,HDFC Bank,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,0,15.335913435909776,0.5754374254169486,0
84,"State Bank of India ATM, Old Town, Delhi",ATM,28.7381,77.0784,Delhi,State Bank of India,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,0,3.631609143106123,0.05178446397359915,0
85,"Punjab National Bank ATM, MG Road, Delhi",ATM,28.6118,77.2154,Delhi,Punjab National Bank,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,0,4.000715599538965,4.202094056746442e-09,0
86,"HDFC Bank ATM, MG Road, Delhi",ATM,28.6101,77.0868,Delhi,HDFC Bank,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,0,4.5888111425566205,0.11585041898381579,0
87,"Bank of Baroda ATM, Tech Park, Delhi",ATM,28.7296,77.1052,Delhi,Bank of Baroda,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,0,3.1590371867827733,0.09227864899643626,0
88,"Axis Bank ATM, Civil Lines, Delhi",ATM,28.5948,77.0872,Delhi,Axis Bank,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,1,3.0386366444861235,0.00643966907075425,0
89,"Punjab National Bank ATM, Old Town, Delhi",ATM,28.6876,77.2102,Delhi,Punjab National Bank,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,0,3.4543257285973996,4.774798904204582e-07,0
90,"ICICI Bank ATM, Fort Area, Delhi",ATM,28.7876,77.1552,Delhi,ICICI Bank,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,0,9.00810887971813,2.0954233953288783,0
91,"ICICI Bank ATM, Fort Area, Delhi",ATM,28.6821,77.0791,Delhi,ICICI Bank,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,0,12.15227819412644,10.450491404903826,0
92,"ICICI Bank ATM, Ring Road, Delhi",ATM,28.685,77.2082,Delhi,ICICI Bank,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,0,3.421880552034108,9.855483107690573e-07,0
93,"Bank of Baroda ATM, Bus Stand, Delhi",ATM,28.7207,77.08,Delhi,Bank of Baroda,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,0,2.738495445107979,0.6492879155190917,0
94,"State Bank of India ATM, Civil Lines, Delhi",ATM,28.6345,77.1711,Delhi,State Bank of India,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,0,0.2176773733101115,0.0024428241535952434,0
95,"Punjab National Bank ATM, Junction, Delhi",ATM,28.6901,77.1447,Delhi,Punjab National Bank,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,0,7.974397852195925,0.19571348658732546,0
96,"Punjab National Bank Branch, Airport Road, Delhi",Branch,28.8004,77.1735,Delhi,Punjab National Bank,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,0,8.288125707143298,4.000460296702228,0
97,"HDFC Bank ATM, Civil Lines, Delhi",ATM,28.7078,77.1344,Delhi,HDFC Bank,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,0,4.612263256151983,0.12807412461365872,0
98,"ICICI Bank ATM, Industrial Estate, Delhi",ATM,28.8126,77.0389,Delhi,ICICI Bank,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,0,7.176017109063494,0.07975473978720615,0
99,"ICICI Bank ATM, Airport Road, Delhi",ATM,28.6319,76.9884,Delhi,ICICI Bank,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,0,6.272048035428023,1.0242562148001483e-05,0
100,"HDFC Bank Branch, Bus Stand, Delhi",Branch,28.788,77.0,Delhi,HDFC Bank,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,0,11.762261475155888,0.00011113567872214249,0
101,"Axis Bank ATM, Lake View, Delhi",ATM,28.7512,77.1012,Delhi,Axis Bank,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,1,5.106997281917916,0.03536204724338998,0
102,"HDFC Bank ATM, Fort Area, Delhi",ATM,28.7491,77.1967,Delhi,HDFC Bank,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,0,2.1106830580874307,0.03614566321281678,0
103,"State Bank of India Branch, Ring Road, Delhi",Branch,28.6263,77.2124,Delhi,State Bank of India,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,0,2.8737968665624356,7.258418471254993e-08,0
104,"Punjab National Bank Branch, MG Road, Delhi",Branch,28.7179,77.2027,Delhi,Punjab National Bank,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,0,2.9593601709724613,3.934035842345258e-05,0
105,"State Bank of India Branch, Market Yard, Delhi",Branch,28.7764,77.1427,Delhi,State Bank of India,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,0,6.234409375690758,0.5583928783424963,0
106,"Punjab National Bank ATM, Airport Road, Delhi",ATM,28.798,77.1295,Delhi,Punjab National Bank,293,4,0.008230509097915182,0.010427528675703858,31,0.01915708812260537,22,460144.03,17,0,9.389884313313802,0.6915556370150585,0
